Reporter Name,Partner Name,Trade Flow,Product Group,Indicator,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 World,"Serbia, FR(Serbia/Montenegro)",Import,  All Products,Import (US$ Thousand),3600025.309,149606.056,233585.062,255680.718,1223143.631,2008522.305,2089155.225,1218455.518,1448115.541,1622286.861,1942695.17,2459839.962,3821699.607,4700862.655,6339534.052,8558208.933,10575360.33,7753344.868,9352388.082,11678644.53,11323752.52,14410074.2,15240797.01,13957695.82,15264839,17924047.12,19705260.38,20028258.93,19954827.25,26134763.07,29200485.33
 World,Seychelles,Import,  All Products,Import (US$ Thousand),31423.866,41178.911,69951.498,44240.012,64323.887,104744.583,114487.411,152628.616,188665.2701,258214.9116,385269.709,397862.2378,411527.2787,484349.0517,458380.7454,24447651.13,439581.9725,393198.9148,412956.8251,396161.0429,480208.7976,613177.6952,573471.058,484790.4049,584263.0057,654037.6661,677297.8968,595595.7159,590414.6943,709658.5557,687192.4889
 World,Sierra Leone,Import,  All Products,Import (US$ Thousand),154037.422,143480.12,147124.125,186569.859,213486.982,204769.299,120283.353,89632.959,158523.5366,97958.4596,169870.695,205835.2168,237736.532,229309.7873,296192.8086,404415.8016,373533.5845,282178.7678,359905.1905,503404.9965,1019569.663,1911389.59,2240291.402,651291.2939,679623.7304,901699.421,708523.9849,728781.1034,574102.2395,975186.0612,1335921.825
 World,Singapore,Import,  All Products,Import (US$ Thousand),36922237.07,50728915.37,63199484.87,77887173.47,86039446.24,89374880.9,79603540.09,82600294.45,100937551.1,87629217.87,92699268.84,106508958,130115085.5,151300540.7,173850652.4,335325081,215301242.9,177322445.1,219340187.5,255278959.3,265341683.8,253835050.8,255665135,228910490.2,209420761.5,241228889.3,271745062.5,257486677.3,245326933.6,297360734.9,324414052.2
 World,Slovak Republic,Import,  All Products,Import (US$ Thousand),,3663319.358,5739882.276,8510500.993,9056654.311,9137335.601,10585329.7,10479541.59,11450594.47,12622508.5,15687017.53,22124180.79,27675851.4,29518778.54,37361159.7,52871828.78,62514789.3,48694755.28,58583265.22,71723778.22,71605748.14,74982466.75,75611335.83,67015186.66,72303795.53,77681226.02,87752149.87,89067018.88,83069059.49,101417605.5,106519953.2
 World,Slovenia,Import,  All Products,Import (US$ Thousand),2447562.415,3436725.578,5986253.07,7619037.999,7923616.534,7903699.463,8491461.873,8091474.018,8401728.038,8829956.959,9945357.445,12277514.5,14747387.25,15219974.54,18373670.06,24065252.21,26314539.25,20149215.93,23319422.36,27896774.82,26439198.82,29037602.91,30442700.68,26311359.79,28217929.53,31204107.18,35766221.88,35107134.59,33547880.73,42762885.11,54185231.46
 World,Solomon Islands,Import,  All Products,Import (US$ Thousand),101425.078,161785.708,162707.939,196988.455,221802.389,233539.897,205128.571,162622.671,107348.6216,87259.1941,95884.45352,129620.7739,195158.903,214652.0546,245501.325,332474.9857,387128.0713,285122.8614,412832.7084,614800.1922,687315.4694,659198.4456,686581.7597,714408.2619,615950.0612,850201.5673,921421.3351,701760.7076,553399.1003,536000.2146,570722.3428
 World,Somalia,Import,  All Products,Import (US$ Thousand),72506.335,75363.046,88431.434,131496.843,140898.151,40048.922,58922.795,94242.81,109859.5542,86525.90436,151884.2748,189773.898,200585.7832,221695.1978,351835.0814,232830.9043,188734.4052,252840.9827,374735.0482,463896.9678,488747.2455,637279.4158,712653.9613,695188.7015,633756.0621,427164.5427,490401.3216,599737.0561,471117.1046,507343.8374,575130.2351
 World,South Africa,Import,  All Products,Import (US$ Thousand),8821563.978,12086690.71,17273272.87,21031751.4,24457332.33,28448692.33,27138394.2,29894673.8,38089442.73,39838350.1,99569356.26,48913084.38,60265795.24,65910462.01,74297927.67,40886903816,112522992.3,89201659.42,103508720,145073961.3,148961362.9,149463131.7,138829357.8,116648582,102966844,112329389.7,125791194.6,120509358.6,111876183.8,161175854.6,163896439.4
 World,South Asia,Import,  All Products,Import (US$ Thousand),21460508.32,29007253.92,36567872.1,45157868.92,50937300.84,54579877.06,54752588.55,57723525,67481997.09,68391236.06,77100875.49,92920992.36,118846864.9,138397446.5,166549363.4,1857124296,254226126.8,211342270.3,280087373.5,349015847.3,337842718.4,348079644.3,350612315.8,329179768.4,320072000.1,358778982.7,389446358.1,400732989.4,345736467,478166293.7,536943731.9
 World,South Georgia and the South Sa,Import,  All Products,Import (US$ Thousand),,,,,,,,,101.049,613.34929,920.8286413,588.202758,3505.808232,6559.11013,6258.041151,4639.881832,7260.064441,35144.12109,7108.828645,7809.780052,4043.858106,985.8779449,398.3291767,6305.074587,338.2186396,541.7002032,2786.037797,484.447685,381.4651617,479.4130298,3195.940087
 World,South Sudan,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,,,646222.675,2475579.694,4401282.268,2339424.465,1480121.46,1346626.35,1734140.863,1739718.667,857308.7328,575788.3632,544742.557
 World,Spain,Import,  All Products,Import (US$ Thousand),30773921.82,31214037.39,65397202.69,86268669.33,94035951.06,97108621.79,104647263.7,105840171.2,108795035.3,108551405.2,119780672.8,146308015.6,173029647.1,184987769,209623712.7,288520496.1,270118602.8,211928195.9,237774058.5,276869320.8,267743454,282430872,290746106.8,261293157.9,267832012.4,295742206.6,317736164.7,306215354.2,293480587.4,360257340.7,384341903.6
 World,Special Categories,Import,  All Products,Import (US$ Thousand),8114904.657,16482960.28,15412553.54,19084226.93,32679888.44,40196784.75,27021438.06,34524879.82,69265.84327,18821505.12,24399858.46,558067.8331,732179.9731,1303770.259,2631494.43,4460778.29,51342306.83,41353309.1,35475922.71,52258766.5,54967005.35,66640492.09,58859458.12,49125018.76,37350146.71,39806967.35,50636129.64,20427427.55,46104897.71,85094296.49,49941077.72
 World,Sri Lanka,Import,  All Products,Import (US$ Thousand),1784835.565,2302480.455,2869588.13,3477244.538,3793698.038,4222290.434,4358058.588,4422885.641,5067010.111,4969887.457,4990896.009,5399967.673,6418444.813,6852294.267,7546908.798,8267357.931,9154487.681,7904115.508,8810513.639,10475668.61,10071360.68,10207934.64,11185416.31,11100241.95,10496329.71,11309890.45,12178712.58,12121299.7,10591520.35,13193543.34,14117169.06
 World,St. Kitts and Nevis,Import,  All Products,Import (US$ Thousand),26018.564,39865.389,35564.159,41494.915,39189.745,52050.466,50096.474,50380.56,79160.2235,62809.7852,70966.48576,66813.99579,67175.97263,71872.75132,70698.28759,76386.6423,76059.85691,82071.88938,80738.10879,92321.8929,92763.15923,101524.8102,113433.4392,101381.7131,85984.49639,81673.03995,96595.49579,81218.12458,70625.03982,72339.20298,50511.52074
 World,St. Lucia,Import,  All Products,Import (US$ Thousand),35567.196,126382.953,107485.025,129739.299,118331.474,106454.885,99641.825,103982.642,90434.95383,70621.93876,73508.57184,62475.23802,87496.06179,163485.9811,165554.3144,138439.7238,120366.0844,213680.2986,101838.8769,203073.8064,105588.2213,178730.6867,217552.6436,179994.4604,161147.5654,133450.6618,130300.2107,123222.5215,79031.1515,67530.32773,59951.97033
 World,St. Vincent and the Grenadines,Import,  All Products,Import (US$ Thousand),41096.955,103847.539,95789.471,107584.269,99103.964,169579.176,140635.605,180182.991,116063.0783,152616.1108,182292.7639,89775.10575,255576.51,185480.2919,265361.966,169594.6905,270341.3635,305492.0868,165308.3012,114342.7616,85045.07928,88706.15999,181580.1338,215111.1539,361008.409,298335.1729,188740.1285,194938.6187,245683.4734,187865.3144,89393.1084
 World,Sub-Saharan Africa,Import,  All Products,Import (US$ Thousand),35025669.38,39087356.43,52442154.1,65527927.86,76937932.83,82683838.18,72783141.77,78837473.12,106716092.3,104877598.3,188719300.5,130186035.7,167877584,205510057.6,251814286.7,55022348840,393196466.6,273643149.8,352244904.4,476982264.2,480756763.2,477554403.6,455552916.6,332217694.4,287720581.6,333684562.3,393056377.9,371736639,321732710.9,437774475.4,512363568.6
 World,Sudan,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,,7.09712,6457497.933,6136946.767,5614103.212,3808003.518,3710695.567,5019751.774,4207827.843,4123453.456,4158698.68,5649034.13,5558024.011
 World,Suriname,Import,  All Products,Import (US$ Thousand),234267.753,356497.713,379662.851,515936.156,573489.547,556082.567,577457.26,608565.173,555176.0469,530250.9586,489381.1346,606686.3033,918577.9652,970771.7827,1243304.681,1472516.107,1733160.886,1599237.021,1874282.116,2229375.154,2888608.025,2524139.035,2319900.46,1902931.599,1470927.99,2148461.398,2342726.565,2821440.032,2424746.01,2282142.829,2583694.242
 World,Sweden,Import,  All Products,Import (US$ Thousand),33453598.23,40048410.72,55081752.58,72856381.15,78525107.62,80608316.24,81856020.49,82996518.55,87324147.78,78687550.95,81631765.93,99392720.31,120525601.8,130115075.5,145522302.6,481174419.2,182502758.6,128326319.4,148189122.4,179631417,165659056.3,163232110.7,161359892.2,137630700.2,133614407.5,147934976,161371968.8,153199115.4,145275231.7,179008490,188936073.3
 World,Switzerland,Import,  All Products,Import (US$ Thousand),41892647.01,47181405.47,69643071.93,87735047.53,89576262.91,88850217.24,91451923.72,91391809.12,92902992.24,93589705.47,96810943.34,111500892,133275983.9,145911321.7,158667907.2,1031140960,237280050.9,200316179.8,244938511.8,317840017.8,311491573.5,386287026.5,328119409.1,299394744.2,308136522.2,310362503.9,318143700.5,311887574.7,318258347.3,389808133.2,405010291.4
 World,Syrian Arab Republic,Import,  All Products,Import (US$ Thousand),1281158.289,1758672.944,2523131.863,3171520.177,3507512.04,3834974.564,2979910.333,3676715.119,5044284.444,5889143.344,6662284.849,5984456.416,5415317.223,5939801.785,6593358.869,7048710.962,8554963.23,6015365.946,8808997.896,8266609.44,2187436.409,1525633.514,1141670.614,898958.9404,874667.8024,852800.9797,763801.8328,754438.1144,951831.064,1112017.867,739949.5973
 World,Tajikistan,Import,  All Products,Import (US$ Thousand),24544.423,80950.262,258268.58,269285.118,344615.546,295666.384,284052.952,279865.705,426485.4509,359797.0065,457629.9301,578798.9044,657156.9256,800559.9486,908644.5228,1105885.715,1083582.775,918632.0449,1229805.137,1215559.961,1129393.121,988586.2325,832384.7923,966426.7997,840001.3127,1189430.527,1316153.232,991294.9238,1393600.58,1550376.388,1919946.66
 World,Tanzania,Import,  All Products,Import (US$ Thousand),267144.504,370147.551,441861.398,634739.602,672893.067,678344.715,693722.09,617812.279,891802.2201,731338.8484,909545.033,1273953.983,1513672.712,1627620.101,1950859.983,18574512.31,2628655.988,2907382.583,2892708.823,3809870.474,4758857.416,5101208.44,4771334.59,4796062.302,4961773.659,5100872.789,4738239.337,4985024.818,6591651.535,8267524.268,9043111.202
 World,Thailand,Import,  All Products,Import (US$ Thousand),25230760.13,30739099.67,40069148.51,49371677.14,54251947.28,58673584.88,56050238.16,61525012.45,74234097.96,71553178.47,75369801.05,88180750.01,108066686.3,123019032.2,144013872.5,729057334.1,196854780.4,167639006.9,211909360.6,244385447.3,239982781.7,239070330.5,244593258.7,236229795,241607646.4,262385944.6,278747516,275222053.5,261606368.1,320943874.3,345634590.8
 World,Togo,Import,  All Products,Import (US$ Thousand),112961.457,84288.837,157571.116,240902.2,260020.701,380828.592,336193.201,317083.992,332034.4952,427507.0304,355543.7242,912170.276,682771.9963,736973.2025,812598.1872,1465957.146,2302601.29,1340056.136,1222273.646,1777595.507,2646393.319,2616078.44,2709131.193,2501423.85,2093941.177,2970716.523,3412196.224,2875110.802,1899030.295,3783847.41,4570014.592
 World,Tokelau,Import,  All Products,Import (US$ Thousand),2962.364,6519.67,5698.956,8334.884,6254.234,7179.639,10444.783,17537.907,9140.354748,16650.02454,49221.87173,35086.64068,20528.79841,30565.22861,20324.05724,402629.2424,27701.55251,38840.3789,31622.63897,44182.81706,43858.24913,40576.24122,23025.07733,26179.0039,18803.97332,78879.65137,56641.4303,21452.5596,43287.63198,25590.69941,346093.6165
 World,Tonga,Import,  All Products,Import (US$ Thousand),20137.734,20825.242,20892.313,20411.371,18558.61,16796.825,16113.725,19895.15,19421.20832,24744.08179,29329.98933,32259.71083,28854.61818,19868.77072,23227.59813,23271.38328,17420.77417,15344.62212,12529.36012,18511.52777,14131.55234,13777.14555,13318.61826,12271.21961,14795.4842,17590.8295,14210.17434,16210.40481,11365.45698,16171.19198,13746.56391
 World,Trinidad and Tobago,Import,  All Products,Import (US$ Thousand),1308365.805,1383271.798,1951991.643,1974143.43,2146866.47,2608646.53,2303494.589,3021446.784,4076036.68,4105145.007,4605809.6,7068651.367,8711547.379,12115227.87,13960375.97,15590313.68,20465476.05,12602089.8,14981514.93,20462914.25,20334847.59,19925547.16,18495874.94,12718695.6,8861686.111,10064723.11,12565681.63,11262790.39,7899885.354,11684922.02,19753210.92
 World,Tunisia,Import,  All Products,Import (US$ Thousand),1606004.857,1557152.528,4054425.809,5105405.655,5413288.038,5407861.202,5792651.997,6040016.425,6008175.768,6523153.835,6872881.573,8178999.572,9771084.364,10305379.25,11961055.75,15189323.03,18705672.1,15069777.93,16857685.14,17481020.47,16524220.45,17133827.14,16523495.12,14309599.42,14334000.42,15032687.03,16965207.92,16193123.35,14136005.33,17366367.83,19734779.49
 World,Turkiye,Import,  All Products,Import (US$ Thousand),9081900.749,10072332,14591359.95,18118444.92,19903671.46,22201026.1,24755220.28,25608222.9,25972722.55,30505901.23,36508865.32,47457741.13,62361776.08,69118260.51,81362960.8,105153748.1,126406013.5,96519835.23,106536498.6,124937918.9,131192964,137570706.3,145104426.6,136936491.7,139795597.7,153816644.6,173481580.5,177412269.9,161011679.2,217416839.3,230226910.1
 World,Turkmenistan,Import,  All Products,Import (US$ Thousand),62777.357,192984.043,366270.604,693419.801,2160155.108,1420133.765,335877.955,1015398.787,1945663.173,2313998.513,2645711.378,2679786.464,3572165.242,4823798.061,5451123.775,6489530.057,9208694.199,2281194.042,2680208.925,7434917.541,10773268.18,11705623.31,11944385.39,10109351.07,8059511.792,8496766.355,8567955.034,12243606.91,10259093.09,9481589.212,14234361
 World,Turks and Caicos Isl.,Import,  All Products,Import (US$ Thousand),6488.479,7721.64,7542.139,13573.484,21409.764,10725.101,8666.7,12587.823,10152.13249,15145.90182,26019.41759,33850.54644,31651.40481,30781.74411,55101.77389,107143.3671,71536.22255,28245.67787,32665.63876,48190.50141,101831.2758,58578.80066,34776.6497,55799.9104,53784.0524,33929.41088,50985.45245,188789.6924,103420.0349,17716.89463,53730.48397
 World,Tuvalu,Import,  All Products,Import (US$ Thousand),432.215,718.11,882.56,1100.555,1734.479,716.087,447.358,1823.765,1207.436768,302209.9707,340935.3437,2784.888834,2001.211778,1154.395093,3999.767199,1411.686684,4147.414247,4577.126434,15397.70101,13278.85095,30996.1806,25412.08006,13080.64678,38883.39708,43424.52728,9929.227899,30711.73522,19817.11121,14663.3006,132982.9644,77740.22449
 World,Uganda,Import,  All Products,Import (US$ Thousand),131337.481,121667.732,407273.778,647535.553,639096.969,628624.132,479132.916,446474.276,405623.8239,383562.9622,420460.7959,508276.8199,593239.5622,738118.7389,670112.3184,1937085.582,1203732.344,1085807.988,1173676.575,1342869.495,1343820.766,1512927.37,1343367.189,1689775.382,1771091.221,2264607.547,3107825.086,3206081.618,3055656.661,3705614.631,4116659.217
 World,Ukraine,Import,  All Products,Import (US$ Thousand),857073.366,2417667.921,5250197.394,6634008.674,13179574.06,12460547.23,12818801.63,11016714.68,14585026.33,16552391.98,17695850.21,22277492.8,33246806.97,36023068.58,40484704.64,51748224.5,72777609.47,44333615.84,56521746.29,73143301.93,71509953.67,65105565.65,57780651.39,43230469.88,40316332.27,48234528.7,53457212.85,55490570.92,52899658.7,72947338.31,51071673.02
 World,UAE,Import,  All Products,Import (US$ Thousand),17202696.28,17230064.87,17568683,19539502.98,23209316.22,27188496.02,21690651.65,24259652.54,36309196.82,35153623.24,34855364.13,46873841.47,63617224.75,85665740.65,102928160.8,1049181153,165896952.1,107846115.6,164912343.3,222511978.6,234858918.7,252395306.7,239418693.3,165041798.7,159735667.2,189230194.3,216601888.2,217743246.7,177934582.4,263190792.6,329246362.9
 World,United Kingdom,Import,  All Products,Import (US$ Thousand),124421924,121753852.4,170867389.5,220893504.5,240088205.3,249904316.1,250410292.4,257479295.5,281533212.4,268561204.7,268237597.2,288958319.3,329107886.4,362934672.4,386653867.3,2918064091,471603336.1,352965242.1,384427371.8,444790253.6,444516505.1,511563900.8,470229446.4,414209044.4,375357737.2,409584723.1,447742036.4,421729556.5,363759440.7,414102868.5,457054200.2
 World,United States,Import,  All Products,Import (US$ Thousand),337503812.4,392262129,487901063.7,583882805.2,637439446.2,718106067.9,713863330.6,725963064.4,819355149.4,762266475.3,736659206.8,763953744.6,856954988.9,925627691.8,1046342959,4216945523,1323428628,1050801846,1234229594,1434832966,1496412737,1503745477,1538371521,1424502790,1370444007,1486971822,1615118096,1583977477,1390152329,1704193286,2023789074
 World,United States Minor Outlying I,Import,  All Products,Import (US$ Thousand),58158.42,,,,,,,,24213.80365,25541.08227,17711.4343,37341.26927,30359.49848,32842.91738,32804.58377,33334.19916,9221.81672,27427.85825,28363.49027,80699.40539,20454.27179,13608.14859,13437.82988,18651.79699,8473.845462,10344.05327,9861.872379,33404.88709,14430.82659,17211.35532,19147.5758
 World,Unspecified,Import,  All Products,Import (US$ Thousand),6472266.961,8681051.437,15604523.65,19561629.46,21527237.1,22431149.77,19069221.71,23429624.04,44714783.83,40719253.55,61671991.55,72819454.07,104185686.5,100169437.7,128235614.8,169244170.5,100018601.9,107595232.6,141657419.2,165819472.6,123828756.6,203456483.5,208934948.9,184856259.7,167576861.5,99324923.59,107193873.2,179384856.8,131010591.1,200040507.1,316854492.7
 World,Uruguay,Import,  All Products,Import (US$ Thousand),1227322.25,1926631.32,2549980.267,2467905.435,2648772.016,3006336.097,3111750.875,2577657.105,2790370.106,2369229.57,2371416.87,2765181.851,3519252.874,4519197.587,4714211.967,6018100.807,7134261.485,6536661.963,8225162.31,9474165.452,10691045.91,11029312.79,10373405.48,9517658.056,9156952.059,10493710.59,10125571.12,9844064.742,8787115.624,12042828.14,14663003.42
 World,Us Msc.Pac.I,Import,  All Products,Import (US$ Thousand),33192.364,120195.647,95648.778,128787.886,143169.299,134697.176,133373.702,145521.843,9.925,155.476,3.994,,,,,,,,,,,,,,,,,,,,
 World,Uzbekistan,Import,  All Products,Import (US$ Thousand),105492.921,506304.977,1159561.327,1758832.831,2768768.885,3004263.421,2030795.399,1765868.873,3084198.566,2951240.128,2642261.793,3262386.562,4308263.598,5135422.283,6145917.9,7890029.075,12272553.47,8386463.339,6717282.509,7038027.899,5838244.781,8075667.484,6548731.45,6442010.457,7640261.408,9323631.801,8414116.452,13153030.45,11844982.57,13309566.28,12602940.05
 World,Vanuatu,Import,  All Products,Import (US$ Thousand),25900.246,46752.706,29335.735,28998.022,43404.638,76212.983,81557.623,66781.345,106158.3519,66446.41231,63151.14608,77981.30736,229481.0592,236882.6415,284188.9202,300693.472,553596.7738,197606.8739,504723.8208,734754.1801,457007.5886,292166.1786,655601.0063,924386.4721,654353.7095,265141.9773,184417.5243,171536.788,211395.6111,312581.698,222127.1309
 World,Venezuela,Import,  All Products,Import (US$ Thousand),12339329.46,13009181.1,14592265.23,17698812.72,21953718.34,23554443.02,17283492.9,19987284.73,29576891.27,25877914.82,24890483.85,26134375.46,37861272.67,51902996.79,59124254.13,64015653.52,89406299.29,51399955.66,62631817.13,82142123.41,85806943.94,78634004.11,71432925.86,38194629.71,31027656.21,33928072.95,37705247.9,16895002.27,4852731.971,3618460.326,4796920.253
 World,Viet Nam,Import,  All Products,Import (US$ Thousand),2005973.001,2802091.823,4197123.572,5433813.599,6936127.742,9162931.765,9408910.89,11077096.49,14173120.18,14563158.5,16881900.31,22290344.29,28680043.97,35061894.56,42724561.07,73286467.81,67707101.83,63030420.98,76822601.1,99837440.89,130718407.3,148415342.7,167071394.1,195765918.1,217008034.5,263703249.4,295647547.5,325458167.2,351726579.9,420910243.6,469912379.3
 World,Wallis and Futura Isl.,Import,  All Products,Import (US$ Thousand),2336.223,308.89,1290.072,982.77,512.505,346.726,497.102,261.635,1427.651249,1530.496644,1062.780207,1097.114463,1498.65605,1146.77175,1369.425433,1142.035478,18834.6818,877.3844518,2269.80505,440.5521319,1349.512462,870.4622965,2001.633042,1077.968416,857.8668507,1068.727343,608.4999888,2076.777295,1735.082609,774.7471959,1192.081542
 World,Western Sahara,Import,  All Products,Import (US$ Thousand),4741.013,5104.736,18074.537,555.54,968.702,2890.077,223.043,791.083,10675.44815,5663.343203,7628.72267,4009.432981,2027.501359,1975.4702,4647.095975,5430.097685,11368.41872,13698.38019,1084.392881,4272.509601,1179.480654,1826.405749,4747.217923,1334.734714,8888.502321,895.2580985,1222.759822,3186.558299,7562.579793,6680.215231,449.6530116
 World,Yemen,Import,  All Products,Import (US$ Thousand),802605.3,1030208.01,1594239.238,1864932.689,2050036.741,2388268.282,1682440.606,2385080.543,3524704.163,3025842.057,2820956.99,3940609.59,4288681.545,5486047.502,7137132.805,7114377.014,9616819.946,5381469.743,8107987.629,9815294.696,8680989.049,9735253.252,9289332.144,2020004.078,970104.5641,2327709.791,1661902.338,1625861.213,1633274.736,2216328.243,1945978.014
 World,Zambia,Import,  All Products,Import (US$ Thousand),931606.709,796570.794,891446.387,1078023.695,926510.57,879401.965,759024.947,660789.379,659618.9877,686841.3536,1927222.14,815510.9549,1699186.406,1748936.142,2851578.431,4568794093,3948213.837,3503182.473,5881611.573,7612758.195,7699173.641,7049904.835,6741342.833,6124109.264,6126197.434,7451229.366,8983328.243,6980363.043,6508814.733,8276840.142,11133866.97
 World,Zimbabwe,Import,  All Products,Import (US$ Thousand),1061883.447,1000325.623,1505934.782,1683356.911,1960186.21,2091794.32,1766106.486,1913719.19,2101172.851,2026807.2,1931938.03,2050254.406,2179718.691,2014717.876,2238122.487,2425544.708,2268854.679,1139960.866,1448575.224,2576297.481,2751207.903,2681271.389,2586105.227,2440477.049,2182035.012,2506018.188,3370474.796,3149230.115,3676114.86,4573060.855,5452721.709
Russia, World,Import,  All Products,Import (US$ Thousand),61147000,67619000,43711339.49,30291545.55,33880091.84,41865361.96,46176985.04,57345988.01,75569014.53,98707255.77,137811059.9,199725954.5,267051243.5,170826590.3,228911658.1,306091490.3,316192918,314945095,286648776.9,182781964.8,207440504.4,259966680.3,240225755.9,247161342.9,231664185.4,293497128,,,,,
Russia,Afghanistan,Import,  All Products,Import (US$ Thousand),7980.566,7752.552,7321.481,6418.355,5421.802,2780.445,5083.359,6625.254,4136.784,3875.484,11510.462,8799.944,15098.771,15300,19485.773,28053.168,11304.179,14279.575,12662.329,9100.744,6278.78203,3002.68414,3992.22079,5194.85574,3548.18928,4722.18378,,,,,
Russia,Albania,Import,  All Products,Import (US$ Thousand),108.729,1479.948,1527.493,537.11,666.923,703.919,333.756,6638.207,2269.833,1741.456,4208.354,4136.423,28242.078,4219.577,3808.037,7880.827,9392.791,12890.289,22460.065,12224.933,12028.11902,15991.31977,19110.44059,24459.33111,16146.93516,16864.16611,,,,,
Russia,Algeria,Import,  All Products,Import (US$ Thousand),21366.873,7113.723,83790.743,14490.033,7030.595,5068.49,460.798,1241.459,1338.894,2751.398,337.362,9945.498,221470.302,6843.573,26134.306,2622.348,3700.656,4770.409,9983.551,5482.16,8313.84726,9121.5883,10499.99513,8936.23226,9157.24885,18266.81981,,,,,
Russia,American Samoa,Import,  All Products,Import (US$ Thousand),,,,,,2.645,6.142,7.644,2.34,,0.002,,0.3,0.238,1.433,0.035,0.518,3.787,4.995,1.082,7.36151,4.27624,2.92766,45.25028,2.36773,5.81357,,,,,
Russia,Andorra,Import,  All Products,Import (US$ Thousand),,,14.81,,,154.486,176.156,205.072,389.895,759.934,385.369,452.846,267.11,49.642,102.681,129.32,446.622,651.237,235.081,686.573,325.56689,11.61237,5.66593,36.93801,39.4212,49.76562,,,,,
Russia,Angola,Import,  All Products,Import (US$ Thousand),75.75,,,0.767,5.021,17.795,38,6.776,10.535,0.934,42.487,791.802,59.667,4.711,1.6,94.168,104.576,262.532,76.442,20.235,14.94209,20.38605,30053.33119,29463.04709,2878.4143,1999.31192,,,,,
Russia,Anguila,Import,  All Products,Import (US$ Thousand),103.047,208.494,81.339,18.406,54.202,43.583,100.364,0.74,227.947,30.336,49.343,15.878,25.194,36.848,85.204,20.993,25.711,15.833,60.788,214.246,,4.90998,26.95316,0.34584,1.24254,,,,,,
Russia,Antarctica,Import,  All Products,Import (US$ Thousand),,,,,0.036,,,1.931,,,,,,,,,,,0.445,27.124,,,,9.70055,1.2763,0.16983,,,,,
Russia,Antigua and Barbuda,Import,  All Products,Import (US$ Thousand),,,,,,,,,79.35,0.097,,0.951,,,4158.435,2.088,7.433,1.07,0.578,68.748,0.48231,0.00341,2.39074,5.54037,0.34694,1.91817,,,,,
Russia,Argentina,Import,  All Products,Import (US$ Thousand),90665.265,215600.618,150509.447,124307.412,86082.069,101025.373,192493.742,229360.773,355219.172,620802.453,958489.395,1124866.74,1235861.39,1156698.795,913522.526,1066547.843,1264076.774,1100104.457,1116642.741,827053.198,687885.6078,687818.3362,851380.9675,827523.8802,811212.0275,1012309.853,,,,,
Russia,Armenia,Import,  All Products,Import (US$ Thousand),85594.05,59675,39245.281,27511.094,43988.438,51832.282,56565.993,78840.004,73723.089,101330.278,103959.286,163976.316,204089.426,111065.327,158548.847,183812.444,300710.537,352394.588,314171.471,175831.851,397749.131,536996.049,627045.237,854677.816,646508.5911,711561.29,,,,,
Russia,Aruba,Import,  All Products,Import (US$ Thousand),103,,,,,,,,,,,,1.108,0.717,,,18.945,,,11.045,,,3.1699,0.52633,,,,,,,
Russia,Australia,Import,  All Products,Import (US$ Thousand),102049.399,99537,148639.143,126863.542,172006.987,142228.452,99153.57,92077.052,151397.07,244282.16,495261.654,646316.331,1025162.181,585276.69,768518.39,1009572.847,896275.684,813755.133,672592.058,575413.534,484175.898,542436.5809,671153.1989,713993.1469,663490.6221,738676.3309,,,,,
Russia,Austria,Import,  All Products,Import (US$ Thousand),667208.124,708335,511654.017,402376.598,419366.859,542997.254,607214.475,790403.304,918482.345,1210479.328,1844177.374,2457135.879,3114553.322,2058876.51,2459699.769,3092502.896,3392993.522,3845967.179,3389790.87,1751612.74,2246175.764,2583959.691,2413841.71,2634296.44,2467267.77,2657588.543,,,,,
Russia,Azerbaijan,Import,  All Products,Import (US$ Thousand),153713.087,260229,173183.145,99681.094,135392.43,81081.384,86767.302,93146.97,139355.406,206407.811,259591.44,325902.485,411501.807,311000,385864.642,571131.66,563599.972,635868.929,452287.806,440921.946,449287.3927,695315.8337,773442.4139,857447.1657,813846.398,1031984.736,,,,,
Russia,"Bahamas, The",Import,  All Products,Import (US$ Thousand),8663.335,1843.194,1605.809,3719.807,86.965,229.196,514.72,371.284,545.827,708.882,1252.097,1763.392,2326.523,1485.907,2579.769,2878.717,2906.095,1971.313,1833.292,650.411,310.99221,301.58295,174.51347,47.40689,1.51435,1.69823,,,,,
Russia,Bahrain,Import,  All Products,Import (US$ Thousand),723.579,,39.025,,1.268,11.538,0.54,442.677,48.775,1358.83,427.407,10526.18,1009.894,682.021,1443.473,4434.229,4916.048,2829.488,15331.904,7873.694,6620.52145,5239.45193,7079.65211,11019.61584,11965.81261,14820.23332,,,,,
Russia,Bangladesh,Import,  All Products,Import (US$ Thousand),38920.157,45656,11121.723,5226.45,6001.166,3620.611,1410.497,4770.275,10983.501,16317.222,40611.419,87666.602,144831.332,124875.508,194772.058,342895.295,425533.252,591401.579,662367.703,579036.173,690707.6876,904051.2323,894665.5125,991055.7688,895031.5266,1273263.093,,,,,
